route_name,route_link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4754,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 10m,02:10,3.8,315.0,31 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4948,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04h 50m,03:20,2.0,312.0,34 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2746,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04h 20m,02:50,4.0,312.0,31 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 30m,04:15,3.1,344.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3939,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,05h 15m,04:00,2.8,528.0,44 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 15m,04:00,5.0,342.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3979,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,5.0,344.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3016,INDRA(A.C. Seater),23:00,04h 30m,03:30,4.4,414.0,35 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 30m,03:30,2.8,344.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3098,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:02,05h 58m,05:00,3.1,349.0,35 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3269,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,05h 05m,04:15,5.0,312.0,37 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2748,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 20m,03:50,4.4,312.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9497,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04h 30m,04:15,3.7,344.0,31 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3022,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,04h 55m,04:45,3.0,328.0,35 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),06:00,04h 51m,10:51,3.4,572.0,24 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater (2+2),07:30,04h 51m,12:21,4.6,574.0,27 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater (2+2),10:30,04h 51m,15:21,4.0,474.0,32 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater (2+2),13:00,04h 36m,17:36,4.6,516.0,34 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),13:30,04h 30m,18:00,5.0,599.0,47 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00,04h 20m,18:20,3.9,499.0,20 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),18:00,04h 10m,22:10,4.8,467.0,27 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:30,04h 30m,19:00,5.0,809.0,23 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),14:30,05h 15m,19:45,3.8,535.0,16 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,VKV Travels,A/C Sleeper (2+1),15:05,03h 40m,18:45,4.6,703.0,27 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Mahadevv travels,Non A/C Seater / Sleeper (2+1),17:00,05h 00m,22:00,3.2,569.0,31 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),17:15,05h 15m,22:30,5.0,639.0,28 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,04h 50m,23:50,3.5,800.0,21 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,04h 36m,00:36,4.5,637.0,22 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),20:32,04h 58m,01:30,3.8,600.0,32 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater (2+2),21:00,04h 36m,01:36,4.0,572.0,34 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,05h 00m,02:00,3.2,700.0,33 Seats available
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),21:25,04h 51m,02:16,3.0,700.0,36 Seats available
